#Apply the patch from openhevc_remove_fill_ref_sample_in_xmem2.patch
func_name,is_array,offset,varname,dir,width,depth,remark
hls_transform_unit_ex_hls_dup2,0,1508,cand_bottom_left_c_o,out,1,1,parent_func
hls_transform_unit_ex_hls_dup2,0,360,log2_ctb_size,in,32,1,parent_func
hls_transform_unit_ex_hls_dup2,0,604,ctb_up_flag,in,1,1,parent_func
hls_transform_unit_ex_hls_dup2,0,608,ctb_left_flag,in,1,1,parent_func
hls_transform_unit_ex_hls_dup2,0,612,ctb_up_left_flag,in,1,1,parent_func
hls_transform_unit_ex_hls_dup2,0,616,ctb_up_right_flag,in,1,1,parent_func
hls_transform_unit_ex_hls_dup2,0,620,end_of_tiles_x,in,16,1,parent_func
hls_transform_unit_ex_hls_dup2,0,624,end_of_tiles_y,in,16,1,parent_func
hls_transform_unit_ex_hls_dup2,0,472,tu_is_cu_chroma_qp_offset_coded_i,in,8,1,parent_func
hls_transform_unit_ex_hls_dup2,0,472,tu_is_cu_chroma_qp_offset_coded_o,out,8,1,parent_func
hls_transform_unit_ex_hls_dup2,0,476,tu_is_cu_qp_delta_coded_i,in,8,1,parent_func
hls_transform_unit_ex_hls_dup2,0,476,tu_is_cu_qp_delta_coded_o,out,8,1,parent_func
hls_transform_unit_ex_hls_dup2,0,468,tu_cu_qp_delta,out,32,1,parent_func
hls_transform_unit_ex_hls_dup2,0,500,tu_cross_pf,out,8,1,parent_func
hls_transform_unit_ex_hls_dup2,0,532,first_qp_group_i,in,8,1,parent_func
hls_transform_unit_ex_hls_dup2,0,532,first_qp_group_o,out,8,1,parent_func
hls_transform_unit_ex_hls_dup2,0,328,chroma_format_idc,in,32,1,parent_func
hls_transform_unit_ex_hls_dup2,0,448,cu_chroma_qp_offset_enabled_flag,in,8,1,parent_func
hls_transform_unit_ex_hls_dup2,0,428,cu_qp_delta_enabled_flag,in,8,1,parent_func
hls_transform_unit_ex_hls_dup2,0,540,qPy_pred,in,32,1,parent_func
hls_transform_unit_ex_hls_dup2,0,436,diff_cu_qp_delta_depth,in,32,1,parent_func
hls_transform_unit_ex_hls_dup2,0,368,log2_min_cb_size,in,32,1,parent_func
hls_transform_unit_ex_hls_dup2,0,392,min_cb_width,in,32,1,parent_func
hls_transform_unit_ex_hls_dup2,0,460,slice_qp,in,8,1,parent_func
#hls_transform_unit_ex_hls_dup3,0,0,tid,in,32,1,apcall_arg
#hls_transform_unit_ex_hls_dup3,0,0,x0,in,32,1,apcall_arg
#hls_transform_unit_ex_hls_dup3,0,0,y0,in,32,1,apcall_arg
#hls_transform_unit_ex_hls_dup3,0,0,xBase,in,32,1,apcall_arg
#hls_transform_unit_ex_hls_dup3,0,0,yBase,in,32,1,apcall_arg
#hls_transform_unit_ex_hls_dup3,0,0,log2_cb_size,in,32,1,apcall_arg
#hls_transform_unit_ex_hls_dup3,0,0,log2_size,in,32,1,apcall_arg
#hls_transform_unit_ex_hls_dup3,0,0,blk_idx,in,32,1,apcall_arg
hls_transform_unit_ex_hls_dup3,0,20,cbf_luma,in,32,1,parent_func
hls_transform_unit_ex_hls_dup3,0,16,cbf_data,in,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,1260,dc_min_tb_addr_zs_p,in,32,1,xmem_dcache_pointer parent_func
hls_transform_unit_ex_hls_dup3,0,1156,chroma_qp_offset_list_len_minus1,in,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,1264,dc_cb_qp_offset_list_p,in,32,1,xmem_dcache_pointer parent_func
hls_transform_unit_ex_hls_dup3,0,1268,dc_cr_qp_offset_list_p,in,32,1,xmem_dcache_pointer parent_func
hls_transform_unit_ex_hls_dup3,0,1132,qp_bd_offset,in,32,1,parent_func
hls_transform_unit_ex_hls_dup3,0,1272,dc_qp_y_tab_p,in,32,1,xmem_dcache_pointer parent_func
hls_transform_unit_ex_hls_dup3,0,560,pred_mode,in,8,1,parent_func
hls_transform_unit_ex_hls_dup3,1,336,hshift_0,in,32,3,(complete partition) parent_func
hls_transform_unit_ex_hls_dup3,1,340,hshift_1,in,32,3,(complete partition) parent_func
hls_transform_unit_ex_hls_dup3,1,344,hshift_2,in,32,3,(complete partition) parent_func
hls_transform_unit_ex_hls_dup3,1,348,vshift_0,in,32,3,(complete partition) parent_func
hls_transform_unit_ex_hls_dup3,1,352,vshift_1,in,32,3,(complete partition) parent_func
hls_transform_unit_ex_hls_dup3,1,356,vshift_2,in,32,3,(complete partition) parent_func
hls_transform_unit_ex_hls_dup3,0,484,tu_intra_pred_mode,in,32,1,parent_func
hls_transform_unit_ex_hls_dup3,0,488,tu_intra_pred_mode_c,in,32,1,parent_func
hls_transform_unit_ex_hls_dup3,0,572,cu_transquant_bypass_flag,in,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,492,tu_cu_qp_offset_cb,out,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,496,tu_cu_qp_offset_cr,out,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,536,qp_y_i,in,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,536,qp_y_o,out,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,168,log2_trafo_size,out,32,1,parent_func
hls_transform_unit_ex_hls_dup3,0,56,log2_trafo_size_c_i,in,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,56,log2_trafo_size_c_o,out,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,48,scan_idx_i,in,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,48,scan_idx_o,out,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,52,scan_idx_c,out,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,1136,cmdr_run_i,in,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,1136,cmdr_run_o,out,8,1,parent_func
hls_transform_unit_ex_hls_dup3,1,1240,buf_data_0,in,32,3,(complete partition) parent_func
hls_transform_unit_ex_hls_dup3,1,1244,buf_data_1,in,32,3,(complete partition) parent_func
hls_transform_unit_ex_hls_dup3,1,1248,buf_data_2,in,32,3,(complete partition) parent_func
hls_transform_unit_ex_hls_dup3,1,1144,xm_linesize_0,in,32,3,(complete partition) parent_func
hls_transform_unit_ex_hls_dup3,1,1148,xm_linesize_1,in,32,3,(complete partition) parent_func
hls_transform_unit_ex_hls_dup3,1,1152,xm_linesize_2,in,32,3,(complete partition) parent_func
hls_transform_unit_ex_hls_dup3,0,1140,pixel_shift,in,32,1,parent_func
hls_transform_unit_ex_hls_dup3,0,160,nPbW,out,32,1,parent_func
hls_transform_unit_ex_hls_dup3,0,164,nPbH,out,32,1,parent_func
hls_transform_unit_ex_hls_dup3,0,580,cand_up,out,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,584,cand_left,out,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,588,cand_up_left,out,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,592,cand_up_right_sap,out,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,596,cand_up_right,out,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,600,cand_bottom_left_i,in,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,600,cand_bottom_left_o,out,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,1488,cand_up_c,out,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,1492,cand_left_c,out,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,1496,cand_up_left_c,out,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,1500,cand_up_right_sap_c,out,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,1504,cand_up_right_c,out,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,1508,cand_bottom_left_c_i,in,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,1508,cand_bottom_left_c_o,out,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,360,log2_ctb_size,in,32,1,parent_func
hls_transform_unit_ex_hls_dup3,0,604,ctb_up_flag,in,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,608,ctb_left_flag,in,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,612,ctb_up_left_flag,in,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,616,ctb_up_right_flag,in,1,1,parent_func
hls_transform_unit_ex_hls_dup3,0,620,end_of_tiles_x,in,16,1,parent_func
hls_transform_unit_ex_hls_dup3,0,624,end_of_tiles_y,in,16,1,parent_func
hls_transform_unit_ex_hls_dup3,0,472,tu_is_cu_chroma_qp_offset_coded_i,in,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,472,tu_is_cu_chroma_qp_offset_coded_o,out,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,476,tu_is_cu_qp_delta_coded_i,in,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,476,tu_is_cu_qp_delta_coded_o,out,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,468,tu_cu_qp_delta,out,32,1,parent_func
hls_transform_unit_ex_hls_dup3,0,500,tu_cross_pf,out,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,532,first_qp_group_i,in,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,532,first_qp_group_o,out,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,328,chroma_format_idc,in,32,1,parent_func
hls_transform_unit_ex_hls_dup3,0,448,cu_chroma_qp_offset_enabled_flag,in,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,428,cu_qp_delta_enabled_flag,in,8,1,parent_func
hls_transform_unit_ex_hls_dup3,0,540,qPy_pred,in,32,1,parent_func
hls_transform_unit_ex_hls_dup3,0,436,diff_cu_qp_delta_depth,in,32,1,parent_func
hls_transform_unit_ex_hls_dup3,0,368,log2_min_cb_size,in,32,1,parent_func
hls_transform_unit_ex_hls_dup3,0,392,min_cb_width,in,32,1,parent_func
hls_transform_unit_ex_hls_dup3,0,460,slice_qp,in,8,1,parent_func
#hls_transform_tree_hls,0,0,tid,in,32,1,apcall_arg
#hls_transform_tree_hls,0,0,x0,in,32,1,apcall_arg
#hls_transform_tree_hls,0,0,y0,in,32,1,apcall_arg
hls_transform_tree_hls,0,168,log2_trafo_size,out,32,1,parent_func
#hls_transform_tree_hls,0,0,s_log2_trafo_size,in,32,1,apcall_arg
hls_transform_tree_hls,0,12,split_transform_flag,out,8,1,parent_func
hls_transform_tree_hls,0,16,cbf_data,out,8,1,parent_func
hls_transform_tree_hls,0,1160,disable_deblocking_filter_flag,in,8,1,parent_func
hls_transform_tree_hls,0,440,transquant_bypass_enable_flag,in,8,1,parent_func
hls_transform_tree_hls,0,572,cu_transquant_bypass_flag,in,8,1,parent_func
hls_transform_tree_hls,0,480,tu_chroma_mode_c,out,32,1,parent_func
hls_transform_tree_hls,0,484,tu_intra_pred_mode,out,32,1,parent_func
hls_transform_tree_hls,0,488,tu_intra_pred_mode_c,out,32,1,parent_func
hls_transform_tree_hls,1,508,pu_chroma_mode_c_0,in,8,4,(complete partition) parent_func
hls_transform_tree_hls,1,509,pu_chroma_mode_c_1,in,8,4,(complete partition) parent_func
hls_transform_tree_hls,1,510,pu_chroma_mode_c_2,in,8,4,(complete partition) parent_func
hls_transform_tree_hls,1,511,pu_chroma_mode_c_3,in,8,4,(complete partition) parent_func
hls_transform_tree_hls,1,512,pu_intra_pred_mode_0,in,8,4,(complete partition) parent_func
hls_transform_tree_hls,1,513,pu_intra_pred_mode_1,in,8,4,(complete partition) parent_func
hls_transform_tree_hls,1,514,pu_intra_pred_mode_2,in,8,4,(complete partition) parent_func
hls_transform_tree_hls,1,515,pu_intra_pred_mode_3,in,8,4,(complete partition) parent_func
hls_transform_tree_hls,1,516,pu_intra_pred_mode_c_0,in,8,4,(complete partition) parent_func
hls_transform_tree_hls,1,517,pu_intra_pred_mode_c_1,in,8,4,(complete partition) parent_func
hls_transform_tree_hls,1,518,pu_intra_pred_mode_c_2,in,8,4,(complete partition) parent_func
hls_transform_tree_hls,1,519,pu_intra_pred_mode_c_3,in,8,4,(complete partition) parent_func
hls_transform_tree_hls,0,568,intra_split_flag,in,8,1,parent_func
hls_transform_tree_hls,0,364,log2_max_trafo_size,in,32,1,parent_func
hls_transform_tree_hls,0,376,log2_min_tb_size,in,32,1,parent_func
hls_transform_tree_hls,0,576,max_trafo_depth,in,8,1,parent_func
hls_transform_tree_hls,0,380,max_transform_hierarchy_depth_inter,in,32,1,parent_func
hls_transform_tree_hls,0,560,pred_mode,in,8,1,parent_func
hls_transform_tree_hls,0,564,part_mode,in,8,1,parent_func
hls_transform_tree_hls,0,324,chroma_array_type,in,32,1,parent_func
hls_transform_tree_hls,0,328,chroma_format_idc,in,32,1,parent_func
hls_transform_tree_hls,0,20,cbf_luma_i,in,32,1,parent_func
hls_transform_tree_hls,0,20,cbf_luma_o,out,32,1,parent_func
hls_transform_tree_hls,0,1328,rv_hls_transform_unit,in,32,1,parent_func
hls_transform_tree_hls,0,1332,rv_ff_hevc_deblocking_boundary_strengths,in,32,1,parent_func
hls_transform_tree_hls,0,1336,rv_set_deblocking_bypass,in,32,1,parent_func
hls_transform_tree_hls,0,1236,rv_callback_flag,in,32,1,parent_func
hls_transform_tree_hls,0,388,min_tb_width,in,32,1,parent_func
hls_transform_tree_hls,0,360,log2_ctb_size,in,32,1,parent_func
#hls_transform_tree_hls,0,0,dc_luma_p,in,32,1,apcall_arg_dcache_pointer
#hls_transform_tree_hls_dup1,0,0,tid,in,32,1,apcall_arg
#hls_transform_tree_hls_dup1,0,0,x0,in,32,1,apcall_arg
#hls_transform_tree_hls_dup1,0,0,y0,in,32,1,apcall_arg
hls_transform_tree_hls_dup1,0,168,log2_trafo_size,out,32,1,parent_func
#hls_transform_tree_hls_dup1,0,0,s_log2_trafo_size,in,32,1,apcall_arg
hls_transform_tree_hls_dup1,0,12,split_transform_flag,out,8,1,parent_func
hls_transform_tree_hls_dup1,0,16,cbf_data,out,8,1,parent_func
hls_transform_tree_hls_dup1,0,1160,disable_deblocking_filter_flag,in,8,1,parent_func
hls_transform_tree_hls_dup1,0,440,transquant_bypass_enable_flag,in,8,1,parent_func
hls_transform_tree_hls_dup1,0,572,cu_transquant_bypass_flag,in,8,1,parent_func
hls_transform_tree_hls_dup1,0,480,tu_chroma_mode_c,out,32,1,parent_func
hls_transform_tree_hls_dup1,0,484,tu_intra_pred_mode,out,32,1,parent_func
hls_transform_tree_hls_dup1,0,488,tu_intra_pred_mode_c,out,32,1,parent_func
hls_transform_tree_hls_dup1,1,508,pu_chroma_mode_c_0,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup1,1,509,pu_chroma_mode_c_1,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup1,1,510,pu_chroma_mode_c_2,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup1,1,511,pu_chroma_mode_c_3,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup1,1,512,pu_intra_pred_mode_0,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup1,1,513,pu_intra_pred_mode_1,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup1,1,514,pu_intra_pred_mode_2,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup1,1,515,pu_intra_pred_mode_3,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup1,1,516,pu_intra_pred_mode_c_0,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup1,1,517,pu_intra_pred_mode_c_1,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup1,1,518,pu_intra_pred_mode_c_2,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup1,1,519,pu_intra_pred_mode_c_3,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup1,0,568,intra_split_flag,in,8,1,parent_func
hls_transform_tree_hls_dup1,0,364,log2_max_trafo_size,in,32,1,parent_func
hls_transform_tree_hls_dup1,0,376,log2_min_tb_size,in,32,1,parent_func
hls_transform_tree_hls_dup1,0,576,max_trafo_depth,in,8,1,parent_func
hls_transform_tree_hls_dup1,0,380,max_transform_hierarchy_depth_inter,in,32,1,parent_func
hls_transform_tree_hls_dup1,0,560,pred_mode,in,8,1,parent_func
hls_transform_tree_hls_dup1,0,564,part_mode,in,8,1,parent_func
hls_transform_tree_hls_dup1,0,324,chroma_array_type,in,32,1,parent_func
hls_transform_tree_hls_dup1,0,328,chroma_format_idc,in,32,1,parent_func
hls_transform_tree_hls_dup1,0,20,cbf_luma_i,in,32,1,parent_func
hls_transform_tree_hls_dup1,0,20,cbf_luma_o,out,32,1,parent_func
hls_transform_tree_hls_dup1,0,1328,rv_hls_transform_unit,in,32,1,parent_func
hls_transform_tree_hls_dup1,0,1332,rv_ff_hevc_deblocking_boundary_strengths,in,32,1,parent_func
hls_transform_tree_hls_dup1,0,1336,rv_set_deblocking_bypass,in,32,1,parent_func
hls_transform_tree_hls_dup1,0,1236,rv_callback_flag,in,32,1,parent_func
hls_transform_tree_hls_dup1,0,388,min_tb_width,in,32,1,parent_func
hls_transform_tree_hls_dup1,0,360,log2_ctb_size,in,32,1,parent_func
#hls_transform_tree_hls_dup1,0,0,dc_luma_p,in,32,1,apcall_arg_dcache_pointer
#hls_transform_tree_hls_dup2,0,0,tid,in,32,1,apcall_arg
#hls_transform_tree_hls_dup2,0,0,x0,in,32,1,apcall_arg
#hls_transform_tree_hls_dup2,0,0,y0,in,32,1,apcall_arg
hls_transform_tree_hls_dup2,0,168,log2_trafo_size,out,32,1,parent_func
#hls_transform_tree_hls_dup2,0,0,s_log2_trafo_size,in,32,1,apcall_arg
hls_transform_tree_hls_dup2,0,12,split_transform_flag,out,8,1,parent_func
hls_transform_tree_hls_dup2,0,16,cbf_data,out,8,1,parent_func
hls_transform_tree_hls_dup2,0,1160,disable_deblocking_filter_flag,in,8,1,parent_func
hls_transform_tree_hls_dup2,0,440,transquant_bypass_enable_flag,in,8,1,parent_func
hls_transform_tree_hls_dup2,0,572,cu_transquant_bypass_flag,in,8,1,parent_func
hls_transform_tree_hls_dup2,0,480,tu_chroma_mode_c,out,32,1,parent_func
hls_transform_tree_hls_dup2,0,484,tu_intra_pred_mode,out,32,1,parent_func
hls_transform_tree_hls_dup2,0,488,tu_intra_pred_mode_c,out,32,1,parent_func
hls_transform_tree_hls_dup2,1,508,pu_chroma_mode_c_0,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup2,1,509,pu_chroma_mode_c_1,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup2,1,510,pu_chroma_mode_c_2,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup2,1,511,pu_chroma_mode_c_3,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup2,1,512,pu_intra_pred_mode_0,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup2,1,513,pu_intra_pred_mode_1,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup2,1,514,pu_intra_pred_mode_2,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup2,1,515,pu_intra_pred_mode_3,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup2,1,516,pu_intra_pred_mode_c_0,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup2,1,517,pu_intra_pred_mode_c_1,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup2,1,518,pu_intra_pred_mode_c_2,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup2,1,519,pu_intra_pred_mode_c_3,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup2,0,568,intra_split_flag,in,8,1,parent_func
hls_transform_tree_hls_dup2,0,364,log2_max_trafo_size,in,32,1,parent_func
hls_transform_tree_hls_dup2,0,376,log2_min_tb_size,in,32,1,parent_func
hls_transform_tree_hls_dup2,0,576,max_trafo_depth,in,8,1,parent_func
hls_transform_tree_hls_dup2,0,380,max_transform_hierarchy_depth_inter,in,32,1,parent_func
hls_transform_tree_hls_dup2,0,560,pred_mode,in,8,1,parent_func
hls_transform_tree_hls_dup2,0,564,part_mode,in,8,1,parent_func
hls_transform_tree_hls_dup2,0,324,chroma_array_type,in,32,1,parent_func
hls_transform_tree_hls_dup2,0,328,chroma_format_idc,in,32,1,parent_func
hls_transform_tree_hls_dup2,0,20,cbf_luma_i,in,32,1,parent_func
hls_transform_tree_hls_dup2,0,20,cbf_luma_o,out,32,1,parent_func
hls_transform_tree_hls_dup2,0,1328,rv_hls_transform_unit,in,32,1,parent_func
hls_transform_tree_hls_dup2,0,1332,rv_ff_hevc_deblocking_boundary_strengths,in,32,1,parent_func
hls_transform_tree_hls_dup2,0,1336,rv_set_deblocking_bypass,in,32,1,parent_func
hls_transform_tree_hls_dup2,0,1236,rv_callback_flag,in,32,1,parent_func
hls_transform_tree_hls_dup2,0,388,min_tb_width,in,32,1,parent_func
hls_transform_tree_hls_dup2,0,360,log2_ctb_size,in,32,1,parent_func
#hls_transform_tree_hls_dup2,0,0,dc_luma_p,in,32,1,apcall_arg_dcache_pointer
#hls_transform_tree_hls_dup3,0,0,tid,in,32,1,apcall_arg
#hls_transform_tree_hls_dup3,0,0,x0,in,32,1,apcall_arg
#hls_transform_tree_hls_dup3,0,0,y0,in,32,1,apcall_arg
hls_transform_tree_hls_dup3,0,168,log2_trafo_size,out,32,1,parent_func
#hls_transform_tree_hls_dup3,0,0,s_log2_trafo_size,in,32,1,apcall_arg
hls_transform_tree_hls_dup3,0,12,split_transform_flag,out,8,1,parent_func
hls_transform_tree_hls_dup3,0,16,cbf_data,out,8,1,parent_func
hls_transform_tree_hls_dup3,0,1160,disable_deblocking_filter_flag,in,8,1,parent_func
hls_transform_tree_hls_dup3,0,440,transquant_bypass_enable_flag,in,8,1,parent_func
hls_transform_tree_hls_dup3,0,572,cu_transquant_bypass_flag,in,8,1,parent_func
hls_transform_tree_hls_dup3,0,480,tu_chroma_mode_c,out,32,1,parent_func
hls_transform_tree_hls_dup3,0,484,tu_intra_pred_mode,out,32,1,parent_func
hls_transform_tree_hls_dup3,0,488,tu_intra_pred_mode_c,out,32,1,parent_func
hls_transform_tree_hls_dup3,1,508,pu_chroma_mode_c_0,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup3,1,509,pu_chroma_mode_c_1,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup3,1,510,pu_chroma_mode_c_2,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup3,1,511,pu_chroma_mode_c_3,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup3,1,512,pu_intra_pred_mode_0,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup3,1,513,pu_intra_pred_mode_1,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup3,1,514,pu_intra_pred_mode_2,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup3,1,515,pu_intra_pred_mode_3,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup3,1,516,pu_intra_pred_mode_c_0,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup3,1,517,pu_intra_pred_mode_c_1,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup3,1,518,pu_intra_pred_mode_c_2,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup3,1,519,pu_intra_pred_mode_c_3,in,8,4,(complete partition) parent_func
hls_transform_tree_hls_dup3,0,568,intra_split_flag,in,8,1,parent_func
hls_transform_tree_hls_dup3,0,364,log2_max_trafo_size,in,32,1,parent_func
hls_transform_tree_hls_dup3,0,376,log2_min_tb_size,in,32,1,parent_func
hls_transform_tree_hls_dup3,0,576,max_trafo_depth,in,8,1,parent_func
hls_transform_tree_hls_dup3,0,380,max_transform_hierarchy_depth_inter,in,32,1,parent_func
hls_transform_tree_hls_dup3,0,560,pred_mode,in,8,1,parent_func
hls_transform_tree_hls_dup3,0,564,part_mode,in,8,1,parent_func
hls_transform_tree_hls_dup3,0,324,chroma_array_type,in,32,1,parent_func
hls_transform_tree_hls_dup3,0,328,chroma_format_idc,in,32,1,parent_func
hls_transform_tree_hls_dup3,0,20,cbf_luma_i,in,32,1,parent_func
hls_transform_tree_hls_dup3,0,20,cbf_luma_o,out,32,1,parent_func
hls_transform_tree_hls_dup3,0,1328,rv_hls_transform_unit,in,32,1,parent_func
hls_transform_tree_hls_dup3,0,1332,rv_ff_hevc_deblocking_boundary_strengths,in,32,1,parent_func
hls_transform_tree_hls_dup3,0,1336,rv_set_deblocking_bypass,in,32,1,parent_func
hls_transform_tree_hls_dup3,0,1236,rv_callback_flag,in,32,1,parent_func
hls_transform_tree_hls_dup3,0,388,min_tb_width,in,32,1,parent_func
hls_transform_tree_hls_dup3,0,360,log2_ctb_size,in,32,1,parent_func
#hls_transform_tree_hls_dup3,0,0,dc_luma_p,in,32,1,apcall_arg_dcache_pointer
#hls_coding_quadtree_hls,0,0,tid,in,32,1,apcall_arg
#hls_coding_quadtree_hls,0,0,x0,in,32,1,apcall_arg
#hls_coding_quadtree_hls,0,0,y0,in,32,1,apcall_arg
#hls_coding_quadtree_hls,0,0,log2_cb_size,in,32,1,apcall_arg
#hls_coding_quadtree_hls,0,0,cb_depth,in,32,1,apcall_arg
hls_coding_quadtree_hls,0,300,x1_i,in,32,1,parent_func
hls_coding_quadtree_hls,0,300,x1_o,out,32,1,parent_func
hls_coding_quadtree_hls,0,304,y1_i,in,32,1,parent_func
hls_coding_quadtree_hls,0,304,y1_o,out,32,1,parent_func
hls_coding_quadtree_hls,0,312,log2_cb_size_minus_one_i,in,32,1,parent_func
hls_coding_quadtree_hls,0,312,log2_cb_size_minus_one_o,out,32,1,parent_func
hls_coding_quadtree_hls,0,316,cb_depth_plus_one_i,in,32,1,parent_func
hls_coding_quadtree_hls,0,316,cb_depth_plus_one_o,out,32,1,parent_func
hls_coding_quadtree_hls,0,408,width,in,32,1,parent_func
hls_coding_quadtree_hls,0,332,height,in,32,1,parent_func
hls_coding_quadtree_hls,0,292,split_cu_flag_i,in,32,1,parent_func
hls_coding_quadtree_hls,0,292,split_cu_flag_o,out,32,1,parent_func
hls_coding_quadtree_hls,0,296,more_data_i,in,32,1,parent_func
hls_coding_quadtree_hls,0,296,more_data_o,out,32,1,parent_func
hls_coding_quadtree_hls,0,1324,rv_hls_coding_unit,in,32,1,parent_func
hls_coding_quadtree_hls,0,1236,rv_callback_flag,in,32,1,parent_func
hls_coding_quadtree_hls,0,360,log2_ctb_size,in,32,1,parent_func
hls_coding_quadtree_hls,0,540,qPy_pred,out,32,1,parent_func
hls_coding_quadtree_hls,0,536,qp_y,in,8,1,parent_func
hls_coding_quadtree_hls,0,40,qp_block_mask_i,in,32,1,parent_func
hls_coding_quadtree_hls,0,40,qp_block_mask_o,out,32,1,parent_func
hls_coding_quadtree_hls,0,308,cb_size_split_i,in,32,1,parent_func
hls_coding_quadtree_hls,0,308,cb_size_split_o,out,32,1,parent_func
hls_coding_quadtree_hls,0,368,log2_min_cb_size,in,32,1,parent_func
hls_coding_quadtree_hls,0,392,min_cb_width,in,32,1,parent_func
hls_coding_quadtree_hls,0,476,tu_is_cu_qp_delta_coded,out,8,1,parent_func
hls_coding_quadtree_hls,0,468,tu_cu_qp_delta,out,32,1,parent_func
hls_coding_quadtree_hls,0,472,tu_is_cu_chroma_qp_offset_coded,out,8,1,parent_func
hls_coding_quadtree_hls,0,464,depth,out,32,1,parent_func
hls_coding_quadtree_hls,0,608,ctb_left_flag,in,8,1,parent_func
hls_coding_quadtree_hls,0,604,ctb_up_flag,in,8,1,parent_func
hls_coding_quadtree_hls,0,428,cu_qp_delta_enabled_flag,in,8,1,parent_func
hls_coding_quadtree_hls,0,436,diff_cu_qp_delta_depth,in,32,1,parent_func
hls_coding_quadtree_hls,0,448,cu_chroma_qp_offset_enabled_flag,in,8,1,parent_func
